Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1,0.0,0.0,0.4331520785318763,0.0,0.1666666666666666,0.5971016752349488,2
0,0.5,0.0,0.5794308998041521,0.0,0.0,0.4895936900036676,2
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.4202288781316989,1
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.4202288781316989,1
0,1.0,1.0,0.5897450537859864,0.125,0.6666666666666666,0.5541822734678037,2
0,0.5,1.0,0.5289318002833451,0.125,0.0,0.5513742636740908,0
0,1.0,0.0,0.6123987547851958,0.0,0.1666666666666666,0.499516926507386,0
0,1.0,1.0,0.5638056570361273,0.0,0.0,0.3270734992848313,2
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5067685847733391,1
0,1.0,1.0,0.5353177329359075,0.0,0.0,0.3681457074336097,2
1,0.0,0.0,0.6852129426187705,0.125,0.0,0.619184686594324,0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
1,0.0,0.0,0.4477880312965102,0.0,0.0,0.6100415266275235,0
1,0.0,1.0,0.4562697362471276,0.125,0.0,0.597578677448506,0
0,1.0,1.0,0.3966623340983409,0.125,0.0,0.3069239568825896,2
0,1.0,1.0,0.4079900203433638,0.0,0.0,0.4483469373725304,2
0,0.0,1.0,0.4331520785318763,0.0,0.0,0.6729265007057594,0
0,1.0,0.0,0.3192163198209954,0.375,0.1666666666666666,0.5236656813522597,2
1,0.0,0.0,0.4978259932790342,0.125,0.0,0.6350166209398077,0
1,1.0,0.0,0.4331520785318763,0.0,0.0,0.3681457074336097,2
0,0.0,1.0,0.4675096096866259,0.0,0.3333333333333333,0.7015775704054936,0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.2972636584736853,0
0,1.0,1.0,0.4079900203433638,0.0,0.0,0.4064512868764628,2
1,0.0,0.0,0.5987240403310208,0.0,0.0,0.7112289157385866,0
1,1.0,0.0,0.2798173978998723,0.0,0.3333333333333333,0.5084569826660315,0
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.4382863797445804,2
1,0.0,0.0,0.5638056570361273,0.125,0.0,0.5916289642426651,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,2
0,0.5,1.0,0.3966623340983409,0.0,0.0,0.6173277077533108,2
0,1.0,1.0,0.2798173978998723,0.625,0.3333333333333333,0.5850006231744664,2
1,0.5,0.0,0.5705895260910279,0.0,0.0,0.4895936900036676,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3821550473563575,1
1,0.5,0.0,0.3866391952087103,0.0,0.0,0.4804435441344244,0
1,0.0,1.0,0.5705895260910279,0.125,0.3333333333333333,0.663972513630626,2
1,1.0,1.0,0.4239183988337059,0.0,0.0,0.4117376275840675,2
0,1.0,1.0,0.4978259932790342,0.25,0.0,0.4382863797445804,2
1,0.0,0.0,0.4403496086471908,0.125,0.0,0.6599819216588341,0
1,1.0,0.0,0.4477880312965102,0.0,0.3333333333333333,0.5133270005850489,2
0,1.0,1.0,0.4331520785318763,0.0,0.0,0.4117376275840675,2
0,1.0,0.0,0.5421291926909031,0.0,0.0,0.4167698439704556,2
0,0.5,1.0,0.6173277077533108,0.0,0.0,0.5373931885097546,2
0,0.5,1.0,0.4403496086471908,0.0,0.0,0.4740870124718861,2
1,0.5,0.0,0.4978259932790342,0.0,0.0,0.4833509073879948,2
1,1.0,1.0,0.584289009059101,0.0,0.0,0.4382863797445804,2
0,1.0,1.0,0.4623461705678389,0.0,0.0,0.4483469373725304,2
0,1.0,0.0,0.4239183988337059,0.125,0.0,0.4687853940336841,2
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.50943500827718,2
0,1.0,0.0,0.4160650722164084,0.0,0.0,0.4599876370181719,2
0,0.5,1.0,0.5579035407552049,0.125,0.0,0.5221747008933499,2
0,1.0,1.0,0.6440067577201629,0.0,0.0,0.3949244643625331,2
1,0.5,1.0,0.3192163198209954,0.125,0.1666666666666666,0.515770221625511,2
0,1.0,1.0,0.4239183988337059,0.0,0.0,0.4064512868764628,2
0,1.0,0.0,0.4978259932790342,0.375,0.1666666666666666,0.5312146059569067,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.314779842639653,1
1,0.0,0.0,0.5533351189055027,0.125,0.0,0.6455065498742252,1
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,2
1,1.0,1.0,0.6068484163993966,0.0,0.0,0.4382863797445804,2
0,1.0,0.0,0.4978259932790342,0.0,0.0,0.4483469373725304,2
1,0.5,0.0,0.5579035407552049,0.125,0.1666666666666666,0.5695129137956321,2
1,0.5,0.0,0.3966623340983409,0.0,0.3333333333333333,0.4895936900036676,2
0,0.5,1.0,0.5353177329359075,0.0,0.0,0.4895936900036676,2
0,1.0,0.0,0.3581793326297236,0.0,0.3333333333333333,0.5294376382632878,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,0
0,1.0,1.0,0.4239183988337059,0.0,0.0,0.3836826214666587,1
0,1.0,1.0,0.5289318002833451,0.0,0.0,0.419724259585374,2
0,1.0,0.0,0.4978259932790342,0.125,0.1666666666666666,0.4983091627838716,2
0,1.0,1.0,0.3966623340983409,0.125,0.1666666666666666,0.5192082852064193,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3681457074336097,2
1,0.5,0.0,0.4978259932790342,0.125,0.0,0.5373931885097546,2
1,0.5,0.0,0.4079900203433638,0.0,0.0,0.5373931885097546,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
1,1.0,1.0,0.5475147250141573,0.0,0.0,0.4483469373725304,2
1,0.0,1.0,0.4978259932790342,0.0,0.0,0.5477878099218253,2
1,1.0,0.0,0.4978259932790342,0.125,0.0,0.5118652871156263,2
1,0.5,0.0,0.5987240403310208,0.125,0.0,0.5373931885097546,2
0,1.0,1.0,0.3866391952087103,0.0,0.0,0.3360274863599648,2
0,0.0,1.0,0.6376558435166434,0.125,0.0,0.5982054760972307,2
1,0.0,0.0,0.3662656893461075,0.125,0.3333333333333333,0.663972513630626,2
0,1.0,0.0,0.4239183988337059,0.25,0.3333333333333333,0.5721802927901016,2
1,0.5,0.0,0.4477880312965102,0.25,0.5,0.515770221625511,2
0,0.0,1.0,0.7147002618563527,0.125,0.6666666666666666,0.7476408695413723,2
0,0.5,1.0,0.5421291926909031,0.0,0.0,0.4740870124718861,2
1,0.5,0.0,0.6123987547851958,0.125,0.1666666666666666,0.5429282407860633,2
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4664848597225169,2
0,1.0,1.0,0.4562697362471276,0.125,0.0,0.4064512868764628,2
1,0.5,0.0,0.4978259932790342,0.0,0.0,0.4895936900036676,2
1,1.0,1.0,0.4978259932790342,0.0,0.0,0.4551260588443907,2
1,0.0,1.0,0.3294531525538622,0.0,0.3333333333333333,0.6342812709470452,2
1,0.5,0.0,0.3636766023383753,0.0,0.1666666666666666,0.5182236662660242,2
1,0.0,1.0,0.5579035407552049,0.0,0.0,0.5477878099218253,2
1,1.0,0.0,0.3390462187492944,0.25,0.1666666666666666,0.5172409540933649,0
1,0.0,1.0,0.6494195154377587,0.0,0.0,0.5626065760269885,2
0,0.5,1.0,0.5705895260910279,0.125,0.3333333333333333,0.552772643984155,2
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5187157304845567,2
0,0.0,1.0,0.5353177329359075,0.0,0.0,0.552772643984155,0
1,0.0,1.0,0.6312386886545315,0.125,0.0,0.6429408212093506,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,2
1,1.0,1.0,0.5289318002833451,0.0,0.0,0.4284583614855458,0
0,0.0,1.0,0.7236435489390141,0.0,0.0,0.5477878099218253,2
1,0.0,0.0,0.4978259932790342,0.125,0.0,0.5893723924921064,2
1,0.5,0.0,0.6376558435166434,0.0,0.0,0.4740870124718861,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
1,0.0,1.0,0.6264965261228748,0.0,0.0,0.5477878099218253,2
0,1.0,1.0,0.5579035407552049,0.0,0.0,0.4483469373725304,2
0,0.0,1.0,0.6209702814681355,0.0,0.0,0.5768424064782658,2
0,0.5,1.0,0.6264965261228748,0.0,0.0,0.4895936900036676,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,2
0,1.0,1.0,0.5794308998041521,0.0,0.0,0.3270734992848313,2
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,2
0,0.0,1.0,0.667162051622284,0.0,0.0,0.5477878099218253,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3820784474237508,1
1,1.0,0.0,0.2307642503779142,0.25,0.1666666666666666,0.5172409540933649,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3681457074336097,2
0,1.0,1.0,0.5794308998041521,0.0,0.0,0.4599876370181719,2
1,0.5,0.0,0.5533351189055027,0.125,0.3333333333333333,0.552772643984155,2
1,0.5,0.0,0.4403496086471908,0.0,0.0,0.496818399714882,0
0,1.0,0.0,0.4331520785318763,0.0,0.0,0.469217673544248,2
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5916289642426651,2
0,0.5,1.0,0.5579035407552049,0.125,0.0,0.5221747008933499,2
0,1.0,1.0,0.5289318002833451,0.125,0.0,0.3218861091612532,2
0,1.0,1.0,0.4331520785318763,0.0,0.0,0.3754112681547415,2
1,1.0,0.0,0.3025785219266238,0.0,0.1666666666666666,0.4808324781467369,2
0,1.0,1.0,0.3544934501163655,0.625,0.3333333333333333,0.5850006231744664,2
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,2
0,1.0,1.0,0.6376558435166434,0.0,0.0,0.4483469373725304,2
1,1.0,0.0,0.7078209135846193,0.0,0.0,0.4682757519139696,2
1,0.0,1.0,0.4562697362471276,0.125,0.0,0.6478248908169066,0
0,1.0,0.0,0.4978259932790342,0.375,0.1666666666666666,0.5312146059569067,2
1,0.0,0.0,0.5638056570361273,0.125,0.0,0.6455065498742252,2
0,0.0,1.0,0.6767077140108874,0.0,0.0,0.558774541820896,0
0,1.0,1.0,0.5353177329359075,0.0,0.0,0.4483469373725304,2
1,1.0,1.0,0.3544934501163655,0.125,0.1666666666666666,0.5101082669431759,2
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5187157304845567,2
0,1.0,1.0,0.4239183988337059,0.0,0.0,0.3681457074336097,2
0,0.0,1.0,0.6620516105986034,0.0,0.0,0.5626065760269885,2
0,0.0,1.0,0.7602827441462807,0.0,0.0,0.5871678927941112,0
0,1.0,1.0,0.4239183988337059,0.0,0.0,0.4483469373725304,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5007246140365249,0
1,0.0,0.0,0.6571603408131788,0.125,0.0,0.6253579602329997,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5039586355380956,2
0,0.0,0.0,0.4562697362471276,0.125,0.3333333333333333,0.6807836801695953,2
0,1.0,1.0,0.4477880312965102,0.0,0.0,0.4117376275840675,2
0,1.0,1.0,0.3866391952087103,0.0,0.0,0.4599876370181719,2
0,1.0,0.0,0.4239183988337059,0.0,0.0,0.3949244643625331,1
0,1.0,0.0,0.4978259932790342,0.0,0.0,0.3788550371954942,1
0,1.0,0.0,0.5760816011568849,0.0,0.0,0.4682757519139696,2
1,0.0,0.0,0.3779565283814268,0.0,0.0,0.6404030247022602,2
0,0.0,1.0,0.3966623340983409,0.125,0.0,0.6527380875240476,0
1,0.5,0.0,0.5533351189055027,0.0,0.3333333333333333,0.5373931885097546,2
1,0.0,1.0,0.4978259932790342,0.0,0.0,0.5477878099218253,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5253399431839058,2
1,1.0,1.0,0.4623461705678389,0.0,0.0,0.600375001533275,2
1,1.0,1.0,0.5289318002833451,0.0,0.0,0.3949244643625331,1
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,2
1,0.0,1.0,0.5705895260910279,0.0,0.0,0.5448043910802258,2
1,0.0,0.0,0.6571603408131788,0.125,0.0,0.6050995355261555,0
0,1.0,1.0,0.4477880312965102,0.0,0.0,0.3746420397575911,2
0,0.0,1.0,0.6209702814681355,0.0,0.0,0.5713552059746476,2
1,0.5,0.0,0.5579035407552049,0.0,0.0,0.4740870124718861,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5294376382632878,1
1,0.5,0.0,0.5705895260910279,0.125,0.0,0.5373931885097546,2
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.4284583614855458,2
1,0.0,0.0,0.5353177329359075,0.0,0.0,0.6494195154377587,2
0,1.0,1.0,0.4331520785318763,0.0,0.0,0.4284583614855458,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3464032120058173,0
1,0.0,0.0,0.6068484163993966,0.0,0.1666666666666666,0.6046378629008248,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0
0,1.0,1.0,0.5931617940366414,0.0,0.0,0.3949244643625331,1
1,0.5,0.0,0.6376558435166434,0.0,0.0,0.4740870124718861,2
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.7047697621332196,2
0,1.0,1.0,0.584289009059101,0.0,0.0,0.4382863797445804,2
0,0.5,1.0,0.4403496086471908,0.25,0.1666666666666666,0.4795580903960572,2
1,0.5,0.0,0.3025785219266238,0.125,0.1666666666666666,0.5373931885097546,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0
0,1.0,1.0,0.3866391952087103,0.125,0.1666666666666666,0.3574588034684496,0
1,1.0,0.0,0.4978259932790342,0.0,0.3333333333333333,0.5251623727298073,0
0,1.0,0.0,0.5353177329359075,0.0,0.0,0.4599876370181719,2
1,0.5,0.0,0.3455320871135414,0.0,0.3333333333333333,0.5429282407860633,2
0,0.0,1.0,0.6123987547851958,0.0,0.0,0.5477878099218253,2
1,0.0,0.0,0.5353177329359075,0.0,0.0,0.6510563168073445,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5021740067115567,2
1,0.0,0.0,0.4331520785318763,0.0,0.3333333333333333,0.5871631101924375,0
1,0.0,0.0,0.5705895260910279,0.0,0.3333333333333333,0.6148255246732606,2
0,1.0,0.0,0.3544934501163655,0.5,0.3333333333333333,0.5665407176699173,2
0,1.0,0.0,0.3602944976272512,0.5,0.3333333333333333,0.5665407176699173,2
1,0.5,1.0,0.5475147250141573,0.125,0.0,0.5373931885097546,2
0,0.0,1.0,0.6376558435166434,0.125,0.0,0.6510563168073445,0
0,0.0,1.0,0.7147002618563527,0.0,0.0,0.5373931885097546,2
1,0.5,0.0,0.4079900203433638,0.125,0.0,0.5373931885097546,2
1,0.5,1.0,0.4978259932790342,0.0,0.0,0.4971617435294655,0
0,1.0,1.0,0.5533351189055027,0.125,0.1666666666666666,0.5204419095945336,2
1,0.5,1.0,0.3489436831832462,0.125,0.1666666666666666,0.575422801995535,2
1,0.0,1.0,0.3866391952087103,0.0,0.3333333333333333,0.656249213797818,0
0,0.5,1.0,0.4675096096866259,0.0,0.0,0.5373931885097546,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4135619907194409,1
1,1.0,1.0,0.4331520785318763,0.0,0.0,0.3464032120058173,0
1,1.0,0.0,0.4331520785318763,0.0,0.0,0.4064512868764628,2
0,0.0,1.0,0.6994517549420707,0.0,0.0,0.5477878099218253,2
1,0.0,0.0,0.6264965261228748,0.125,0.0,0.5794003435231316,0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.7112289157385866,0
1,0.0,0.0,0.584289009059101,0.125,0.1666666666666666,0.6312386886545315,2
1,1.0,0.0,0.5705895260910279,0.125,0.0,0.5139259810417937,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
0,1.0,1.0,0.5897450537859864,0.0,0.0,0.4284583614855458,2
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.4961343875757615,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,2
0,1.0,0.0,0.4978259932790342,0.0,0.0,0.4483469373725304,2
0,1.0,1.0,0.4477880312965102,0.25,0.0,0.5294376382632878,2
0,1.0,1.0,0.4079900203433638,0.0,0.0,0.4284583614855458,2
0,1.0,0.0,0.5289318002833451,0.0,0.6666666666666666,0.5236656813522597,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0
1,1.0,1.0,0.5475147250141573,0.0,0.0,0.4167698439704556,2
1,0.5,1.0,0.6994517549420707,0.0,0.0,0.4740870124718861,2
1,0.0,0.0,0.6526414581861979,0.25,0.0,0.589115463641755,2
1,0.0,1.0,0.5705895260910279,0.0,0.0,0.5451269076344248,2
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
0,1.0,1.0,0.3779565283814268,0.0,0.0,0.4483469373725304,2
0,1.0,1.0,0.4079900203433638,0.0,0.0,0.5021740067115567,2
1,0.5,0.0,0.5579035407552049,0.0,0.0,0.4895936900036676,2
1,0.0,0.0,0.584289009059101,0.125,0.0,0.5982054760972307,2
0,1.0,0.0,0.4978259932790342,0.125,0.0,0.5007246140365249,0
1,1.0,1.0,0.5475147250141573,0.0,0.0,0.4382863797445804,2
1,0.5,0.0,0.4562697362471276,0.125,0.1666666666666666,0.5599434405908574,2
1,0.0,0.0,0.584289009059101,0.125,0.1666666666666666,0.656249213797818,0
0,0.5,1.0,0.6571603408131788,0.0,0.0,0.5373931885097546,2
0,0.0,1.0,0.5705895260910279,0.0,0.0,0.5818952246223688,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4621187540041613,0
1,0.0,0.0,0.3966623340983409,0.0,0.3333333333333333,0.6312386886545315,2
0,0.5,1.0,0.6209702814681355,0.0,0.0,0.5035325620562997,2
1,0.0,1.0,0.6852129426187705,0.125,0.1666666666666666,0.6288284496418153,0
0,1.0,1.0,0.4331520785318763,0.0,0.0,0.4483469373725304,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,2
0,1.0,1.0,0.5638056570361273,0.0,0.0,0.3360274863599648,2
1,0.0,0.0,0.6494195154377587,0.125,0.0,0.6253579602329997,0
0,1.0,1.0,0.6209702814681355,0.0,0.0,0.3681457074336097,2
0,1.0,0.0,0.4978259932790342,0.0,0.3333333333333333,0.3949244643625331,1
0,0.5,1.0,0.5760816011568849,0.125,0.0,0.5373931885097546,2
0,1.0,1.0,0.5705895260910279,0.125,0.1666666666666666,0.5294376382632878,2
1,0.5,0.0,0.4978259932790342,0.0,0.0,0.5702736913393502,2
0,1.0,1.0,0.6312386886545315,0.0,0.0,0.0,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3464032120058173,0
1,0.0,1.0,0.6312386886545315,0.125,0.0,0.6028008888411869,0
1,0.5,0.0,0.4477880312965102,0.25,0.1666666666666666,0.55026334283178,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,2
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5836094643942868,2
0,1.0,1.0,0.6068484163993966,0.0,0.0,0.4483469373725304,2
1,0.0,1.0,0.5638056570361273,0.0,0.0,0.5477878099218253,0
0,1.0,1.0,0.5705895260910279,0.125,0.0,0.5076784467160365,2
0,1.0,1.0,0.5353177329359075,0.0,0.0,0.4284583614855458,2
1,0.0,1.0,0.4675096096866259,0.0,0.0,0.5626065760269885,2
1,0.5,0.0,0.4331520785318763,0.125,0.3333333333333333,0.5828794417891092,0
1,0.0,0.0,0.5897450537859864,0.0,0.0,0.6867806947468754,2
0,1.0,0.0,0.584289009059101,0.125,0.8333333333333333,0.5665407176699173,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3270734992848313,2
1,1.0,0.0,0.4978259932790342,0.125,0.0,0.5067685847733391,1
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
0,1.0,1.0,0.5638056570361273,0.0,0.0,0.4483469373725304,2
1,0.5,0.0,0.4477880312965102,0.125,0.3333333333333333,0.6081250559625522,2
0,1.0,1.0,0.5579035407552049,0.125,0.1666666666666666,0.4983091627838716,2
0,1.0,0.0,0.4623461705678389,0.125,0.0,0.5118652871156263,2
1,0.5,0.0,0.3294531525538622,0.25,0.1666666666666666,0.5777444618916184,2
0,0.5,1.0,0.4623461705678389,0.0,0.0,0.4740870124718861,2
0,1.0,1.0,0.4675096096866259,0.125,0.0,0.499516926507386,0
1,0.0,1.0,0.5987240403310208,0.125,0.0,0.5939371525276728,2
1,1.0,1.0,0.4160650722164084,0.125,0.1666666666666666,0.5084569826660315,0
0,1.0,1.0,0.4239183988337059,0.0,0.0,0.4167698439704556,2
0,1.0,1.0,0.4239183988337059,0.0,0.0,0.5118652871156263,2
0,0.0,1.0,0.6936065394812824,0.0,0.0,0.5693671380448322,2
0,0.5,1.0,0.6705468474367285,0.0,0.0,0.4812842695060341,1
1,0.0,0.0,0.4239183988337059,0.0,0.0,0.624236700310742,2
0,1.0,1.0,0.4623461705678389,0.0,0.0,0.4284583614855458,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3836826214666587,1
1,0.0,1.0,1.0,0.0,0.0,0.5599434405908574,2
0,1.0,1.0,0.6440067577201629,0.0,0.0,0.3318244193142363,2
1,0.0,1.0,0.5475147250141573,0.0,0.0,0.5626065760269885,0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.0,2
0,1.0,0.0,0.3544934501163655,0.375,0.3333333333333333,0.5541822734678037,2
1,0.5,0.0,0.4978259932790342,0.0,0.0,0.4895936900036676,2
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.4382863797445804,2
0,0.5,1.0,0.5421291926909031,0.125,0.1666666666666666,0.5429282407860633,2
0,1.0,0.0,0.5947186662152916,0.0,0.8333333333333333,0.5807978374617785,2
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5118652871156263,2
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4167698439704556,2
1,0.0,0.0,0.4477880312965102,0.0,0.0,0.6100415266275235,0
0,1.0,0.0,0.3025785219266238,0.375,0.3333333333333333,0.5541822734678037,2
1,1.0,1.0,0.4978259932790342,0.0,0.0,0.600375001533275,2
1,1.0,0.0,0.2307642503779142,0.25,0.1666666666666666,0.5172409540933649,0
1,0.0,1.0,0.6264965261228748,0.125,0.0,0.6209702814681355,0
0,1.0,1.0,0.4079900203433638,0.0,0.0,0.4284583614855458,2
1,0.0,1.0,0.667162051622284,0.0,0.0,0.5744411836158962,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3774141876810806,2
1,1.0,0.0,0.4403496086471908,0.0,0.0,0.3774141876810806,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,2
1,0.5,0.0,0.3966623340983409,0.0,0.1666666666666666,0.5261635414246925,2
0,1.0,1.0,0.4239183988337059,0.0,0.0,0.4568739348653758,2
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.4135619907194409,1
0,1.0,0.0,0.3966623340983409,0.0,0.0,0.3128440446774492,1
0,0.5,1.0,0.4477880312965102,0.25,0.0,0.6173277077533108,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,2
0,1.0,0.0,0.5475147250141573,0.125,0.1666666666666666,0.5067685847733391,1
0,0.5,1.0,0.4403496086471908,0.0,0.0,0.4895936900036676,2
0,0.0,1.0,0.6767077140108874,0.0,0.3333333333333333,0.6599819216588341,0
1,0.0,1.0,0.6376558435166434,0.25,0.0,0.6681712229656771,2
0,1.0,1.0,0.5897450537859864,0.0,0.0,0.3464032120058173,0
0,0.0,1.0,0.6209702814681355,0.0,0.0,0.5318744334481107,2
0,1.0,1.0,0.5705895260910279,0.0,0.0,0.3746420397575911,2
1,1.0,1.0,0.4160650722164084,0.125,0.0,0.4382863797445804,2
0,0.5,1.0,0.5475147250141573,0.25,0.0,0.6173277077533108,2
0,0.5,1.0,0.4562697362471276,0.0,0.0,0.4895936900036676,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4064512868764628,2
0,1.0,1.0,0.6033376658922499,0.0,0.0,0.4483469373725304,2
1,0.0,0.0,0.4978259932790342,0.125,0.0,0.5916289642426651,2
1,0.5,0.0,0.5897450537859864,0.125,0.1666666666666666,0.5777444618916184,2
0,0.0,1.0,0.5421291926909031,0.125,0.0,0.5916289642426651,2
0,0.5,1.0,0.7415151678247202,0.0,0.0,0.4740870124718861,2
1,0.5,1.0,0.5421291926909031,0.0,0.0,0.4895936900036676,2
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,2
0,1.0,1.0,0.3966623340983409,0.0,0.0,0.4064512868764628,2
0,1.0,1.0,0.4526781841445181,0.0,0.0,0.4483469373725304,2
1,1.0,0.0,0.3966623340983409,0.0,0.0,0.4693035942934258,2
0,1.0,0.0,0.6033376658922499,0.125,1.0,0.5850006231744664,2
1,0.0,1.0,0.5705895260910279,0.0,0.1666666666666666,1.0,0
0,1.0,0.0,0.4978259932790342,0.0,0.0,0.4553406107362107,1
1,0.0,1.0,0.4675096096866259,0.0,0.0,0.6209702814681355,0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4636512091243674,2
0,1.0,1.0,0.3662656893461075,0.625,0.3333333333333333,0.5850006231744664,2
0,0.5,1.0,0.6852129426187705,0.125,0.1666666666666666,0.5777444618916184,2
0,0.5,1.0,0.4562697362471276,0.125,0.3333333333333333,0.5828794417891092,0
0,1.0,1.0,0.3662656893461075,0.5,0.1666666666666666,0.5807978374617785,2
0,1.0,1.0,0.4079900203433638,0.0,0.0,0.4700224495455811,2
0,1.0,1.0,0.3966623340983409,0.0,0.0,0.4117376275840675,2
1,0.0,0.0,0.3705765930857424,0.0,0.1666666666666666,0.6974214780639667,2
1,0.0,1.0,0.5421291926909031,0.125,0.0,0.603108638839108,2
1,1.0,0.0,0.3294531525538622,0.0,0.1666666666666666,0.4954037132743127,0
1,1.0,1.0,0.4978259932790342,0.0,0.0,0.600375001533275,2
0,1.0,1.0,0.4562697362471276,0.0,0.0,0.3464032120058173,0
0,0.0,1.0,0.6852129426187705,0.0,0.0,0.5477878099218253,2
0,0.5,1.0,0.6494195154377587,0.0,0.0,0.4961343875757615,2
0,1.0,1.0,0.6068484163993966,0.0,0.0,0.4483469373725304,2
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.3836826214666587,1
0,0.0,1.0,0.6312386886545315,0.125,0.1666666666666666,0.656249213797818,0
0,1.0,1.0,0.5987240403310208,0.0,0.0,0.3800880508865124,2
1,0.0,0.0,0.3966623340983409,0.125,0.0,0.7112289157385866,0
1,0.0,1.0,0.5638056570361273,0.0,0.0,0.5448043910802258,2
0,1.0,0.0,0.3966623340983409,0.0,0.1666666666666666,0.499516926507386,0
0,1.0,1.0,0.4562697362471276,0.0,0.0,0.3858486825076953,1
0,1.0,1.0,0.4623461705678389,0.125,0.0,0.4167698439704556,2
0,0.5,1.0,0.584289009059101,0.0,0.0,0.5373931885097546,2
1,0.5,0.0,0.6123987547851958,0.0,0.0,0.4961343875757615,2
1,0.0,1.0,0.5987240403310208,0.0,0.0,0.5448043910802258,2
1,0.0,0.0,0.4331520785318763,0.0,0.0,0.6807836801695953,2
1,1.0,1.0,0.4978259932790342,0.125,0.1666666666666666,0.5048327479576674,0
1,0.0,0.0,0.4477880312965102,0.0,0.0,0.5871678927941112,0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5477878099218253,2
1,0.0,1.0,0.6264965261228748,0.125,0.0,0.5916289642426651,2
0,1.0,1.0,0.5289318002833451,0.0,0.0,0.4651700753555192,2
0,0.5,1.0,0.6494195154377587,0.0,0.0,0.4895936900036676,2
